field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
county_probate_court,County Probate Court,W001,text,entity_name,case_constant,county_probate_court,,,0,green,Y,,,case_dict.county_probate_court,populate_from_case_dict
docket_number,Docket Number,W002,text,docket_number,case_constant,docket_number,,,0,green,Y,,,case_dict.docket_number,populate_from_case_dict
respondent_name,Respondent Name,W003,text,text,party_attr,respondent,,,0,green,Y,,,respondent_record.respondent,
petitioner_name_address_email,Petitioner Name Address Email,W004,text,text,party_attr,petitioner,,,0,green,Y,,,petitioner_record.petitioner,
petitioner_interest,Petitioner Interest,W006,text,text,narrative_derived,free_text,,,13,green,,Y,,llm_over_narrative,
respondent_name_address_location,Respondent Name Address Location,W007,text,text,narrative_derived,free_text,,,13,green,,Y,,llm_over_narrative,
interim_order_relief,Interim Order Relief,,select_many,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
other_relief_details,Other Relief Details,W028,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
factual_legal_basis,Factual Legal Basis,W029,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
appointment_required,Appointment Required,,select_one,checkbox,legal_choice,appointment_required,,,20,yellow,,,Y,human_decision,
appointment_type_needed,Appointment Type Needed,,select_many,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
appointment_explanation_or_funds,Appointment Explanation Or Funds,W035,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
notified_person_1_name,Notified Person 1 Name,W036,text,text,narrative_derived,repeating_slot,notified_person,1,20,yellow,,Y,,llm_over_narrative,
notified_person_1_address,Notified Person 1 Address,W037,text,address,narrative_derived,repeating_slot,notified_person,1,20,yellow,,Y,,llm_over_narrative,
notified_person_1_relationship,Notified Person 1 Relationship,W038,text,text,narrative_derived,repeating_slot,notified_person,1,20,yellow,,Y,,llm_over_narrative,
notified_person_2_name,Notified Person 2 Name,W039,text,text,narrative_derived,repeating_slot,notified_person,2,20,yellow,,Y,,llm_over_narrative,
notified_person_2_address,Notified Person 2 Address,W040,text,address,narrative_derived,repeating_slot,notified_person,2,20,yellow,,Y,,llm_over_narrative,
notified_person_2_relationship,Notified Person 2 Relationship,W041,text,text,narrative_derived,repeating_slot,notified_person,2,20,yellow,,Y,,llm_over_narrative,
notified_person_3_name,Notified Person 3 Name,W042,text,text,narrative_derived,repeating_slot,notified_person,3,20,yellow,,Y,,llm_over_narrative,
notified_person_3_address,Notified Person 3 Address,W043,text,address,narrative_derived,repeating_slot,notified_person,3,20,yellow,,Y,,llm_over_narrative,
notified_person_3_relationship,Notified Person 3 Relationship,W044,text,text,narrative_derived,repeating_slot,notified_person,3,100,red,,Y,,llm_over_narrative,
notified_person_4_name,Notified Person 4 Name,W045,text,text,narrative_derived,repeating_slot,notified_person,4,100,red,,Y,,llm_over_narrative,
notified_person_4_address,Notified Person 4 Address,W046,text,address,narrative_derived,repeating_slot,notified_person,4,100,red,,Y,,llm_over_narrative,
notified_person_4_relationship,Notified Person 4 Relationship,W047,text,text,narrative_derived,repeating_slot,notified_person,4,100,red,,Y,,llm_over_narrative,
notified_person_5_name,Notified Person 5 Name,W048,text,text,narrative_derived,repeating_slot,notified_person,5,48,orange,,Y,,llm_over_narrative,
notified_person_5_address,Notified Person 5 Address,W049,text,address,narrative_derived,repeating_slot,notified_person,5,48,orange,,Y,,llm_over_narrative,
notified_person_5_relationship,Notified Person 5 Relationship,W050,text,text,narrative_derived,repeating_slot,notified_person,5,48,orange,,Y,,llm_over_narrative,
notified_person_6_name,Notified Person 6 Name,W051,text,text,narrative_derived,repeating_slot,notified_person,6,20,yellow,,Y,,llm_over_narrative,
