field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
notice_relationship_5,Relationship 5,,text,text,narrative_derived,repeating_slot,notice,5,40,orange,,Y,,llm_over_narrative,
notice_datetime_5,Date/Time Notice 5,,text,text,narrative_derived,repeating_slot,notice,5,32,yellow,,Y,,llm_over_narrative,
notice_location_5,Location/Method 5,,text,text,narrative_derived,repeating_slot,notice,5,32,yellow,,Y,,llm_over_narrative,
notice_name_6,Name 6,,text,text,narrative_derived,repeating_slot,notice,6,32,yellow,,Y,,llm_over_narrative,
notice_address_6,Address 6,,text,text,narrative_derived,repeating_slot,notice,6,32,yellow,,Y,,llm_over_narrative,
notice_relationship_6,Relationship 6,,text,text,narrative_derived,repeating_slot,notice,6,32,yellow,,Y,,llm_over_narrative,
notice_datetime_6,Date/Time Notice 6,,text,text,narrative_derived,repeating_slot,notice,6,32,yellow,,Y,,llm_over_narrative,
notice_location_6,Location/Method 6,,text,text,narrative_derived,repeating_slot,notice,6,32,yellow,,Y,,llm_over_narrative,
notice_name_7,Name 7,,text,text,narrative_derived,repeating_slot,notice,7,20,yellow,,Y,,llm_over_narrative,
notice_address_7,Address 7,,text,text,narrative_derived,repeating_slot,notice,7,20,yellow,,Y,,llm_over_narrative,
notice_relationship_7,Relationship 7,,text,text,narrative_derived,repeating_slot,notice,7,20,yellow,,Y,,llm_over_narrative,
notice_datetime_7,Date/Time Notice 7,,text,text,narrative_derived,repeating_slot,notice,7,20,yellow,,Y,,llm_over_narrative,
notice_location_7,Location/Method 7,,text,text,narrative_derived,repeating_slot,notice,7,20,yellow,,Y,,llm_over_narrative,
notice_name_8,Name 8,,text,text,narrative_derived,repeating_slot,notice,8,20,yellow,,Y,,llm_over_narrative,
notice_address_8,Address 8,,text,text,narrative_derived,repeating_slot,notice,8,20,yellow,,Y,,llm_over_narrative,
notice_relationship_8,Relationship 8,,text,text,narrative_derived,repeating_slot,notice,8,20,yellow,,Y,,llm_over_narrative,
notice_datetime_8,Date/Time Notice 8,,text,text,narrative_derived,repeating_slot,notice,8,20,yellow,,Y,,llm_over_narrative,
notice_location_8,Location/Method 8,,text,text,narrative_derived,repeating_slot,notice,8,20,yellow,,Y,,llm_over_narrative,
notice_name_9,Name 9,,text,text,narrative_derived,repeating_slot,notice,9,20,yellow,,Y,,llm_over_narrative,
notice_address_9,Address 9,,text,text,narrative_derived,repeating_slot,notice,9,20,yellow,,Y,,llm_over_narrative,
notice_relationship_9,Relationship 9,,text,text,narrative_derived,repeating_slot,notice,9,20,yellow,,Y,,llm_over_narrative,
notice_datetime_9,Date/Time Notice 9,,text,text,narrative_derived,repeating_slot,notice,9,20,yellow,,Y,,llm_over_narrative,
notice_location_9,Location/Method 9,,text,text,narrative_derived,repeating_slot,notice,9,20,yellow,,Y,,llm_over_narrative,
notice_name_10,Name 10,,text,text,narrative_derived,repeating_slot,notice,10,20,yellow,,Y,,llm_over_narrative,
notice_address_10,Address 10,,text,text,narrative_derived,repeating_slot,notice,10,20,yellow,,Y,,llm_over_narrative,
notice_relationship_10,Relationship 10,,text,text,narrative_derived,repeating_slot,notice,10,20,yellow,,Y,,llm_over_narrative,
notice_datetime_10,Date/Time Notice 10,,text,text,narrative_derived,repeating_slot,notice,10,20,yellow,,Y,,llm_over_narrative,
notice_location_10,Location/Method 10,,text,text,narrative_derived,repeating_slot,notice,10,20,yellow,,Y,,llm_over_narrative,
notice_name_11,Name 11,,text,text,narrative_derived,repeating_slot,notice,11,20,yellow,,Y,,llm_over_narrative,
notice_address_11,Address 11,,text,text,narrative_derived,repeating_slot,notice,11,32,yellow,,Y,,llm_over_narrative,
notice_relationship_11,Relationship 11,,text,text,narrative_derived,repeating_slot,notice,11,32,yellow,,Y,,llm_over_narrative,
notice_datetime_11,Date/Time Notice 11,,text,text,narrative_derived,repeating_slot,notice,11,32,yellow,,Y,,llm_over_narrative,
notice_location_11,Location/Method 11,,text,text,narrative_derived,repeating_slot,notice,11,32,yellow,,Y,,llm_over_narrative,
notice_name_12,Name 12,,text,text,narrative_derived,repeating_slot,notice,12,32,yellow,,Y,,llm_over_narrative,
notice_address_12,Address 12,,text,text,narrative_derived,repeating_slot,notice,12,32,yellow,,Y,,llm_over_narrative,
notice_relationship_12,Relationship 12,,text,text,narrative_derived,repeating_slot,notice,12,32,yellow,,Y,,llm_over_narrative,
notice_datetime_12,Date/Time Notice 12,,text,text,narrative_derived,repeating_slot,notice,12,32,yellow,,Y,,llm_over_narrative,
notice_location_12,Location/Method 12,,text,text,narrative_derived,repeating_slot,notice,12,32,yellow,,Y,,llm_over_narrative,
notice_name_13,Name 13,,text,text,narrative_derived,repeating_slot,notice,13,72,red,,Y,,llm_over_narrative,
notice_address_13,Address 13,,text,text,narrative_derived,repeating_slot,notice,13,72,red,,Y,,llm_over_narrative,
notice_relationship_13,Relationship 13,,text,text,narrative_derived,repeating_slot,notice,13,72,red,,Y,,llm_over_narrative,
notice_datetime_13,Date/Time Notice 13,,text,text,narrative_derived,repeating_slot,notice,13,32,yellow,,Y,,llm_over_narrative,
notice_location_13,Location/Method 13,,text,text,narrative_derived,repeating_slot,notice,13,32,yellow,,Y,,llm_over_narrative,
notice_name_14,Name 14,,text,text,narrative_derived,repeating_slot,notice,14,40,orange,,Y,,llm_over_narrative,
notice_address_14,Address 14,,text,text,narrative_derived,repeating_slot,notice,14,32,yellow,,Y,,llm_over_narrative,
notice_relationship_14,Relationship 14,,text,text,narrative_derived,repeating_slot,notice,14,32,yellow,,Y,,llm_over_narrative,
notice_datetime_14,Date/Time Notice 14,,text,text,narrative_derived,repeating_slot,notice,14,32,yellow,,Y,,llm_over_narrative,
notice_location_14,Location/Method 14,,text,text,narrative_derived,repeating_slot,notice,14,32,yellow,,Y,,llm_over_narrative,
no_notice_name_1,Name 1 (No Notice),,text,text,narrative_derived,repeating_slot,no_notice,1,20,yellow,,Y,,llm_over_narrative,
no_notice_relationship_1,Relationship 1 (No Notice),,text,text,narrative_derived,repeating_slot,no_notice,1,20,yellow,,Y,,llm_over_narrative,
no_notice_reason_1,Reason 1 (No Notice),,text,text,narrative_derived,repeating_slot,no_notice,1,20,yellow,,Y,,llm_over_narrative,
no_notice_name_2,Name 2 (No Notice),,text,text,narrative_derived,repeating_slot,no_notice,2,20,yellow,,Y,,llm_over_narrative,
no_notice_relationship_2,Relationship 2 (No Notice),,text,text,narrative_derived,repeating_slot,no_notice,2,20,yellow,,Y,,llm_over_narrative,
no_notice_reason_2,Reason 2 (No Notice),,text,text,narrative_derived,repeating_slot,no_notice,2,20,yellow,,Y,,llm_over_narrative,
no_notice_name_3,Name 3 (No Notice),,text,text,narrative_derived,repeating_slot,no_notice,3,20,yellow,,Y,,llm_over_narrative,
no_notice_relationship_3,Relationship 3 (No Notice),,text,text,narrative_derived,repeating_slot,no_notice,3,20,yellow,,Y,,llm_over_narrative,
no_notice_reason_3,Reason 3 (No Notice),,text,text,narrative_derived,repeating_slot,no_notice,3,20,yellow,,Y,,llm_over_narrative,
no_notice_name_4,Name 4 (No Notice),,text,text,narrative_derived,repeating_slot,no_notice,4,20,yellow,,Y,,llm_over_narrative,
no_notice_relationship_4,Relationship 4 (No Notice),,text,text,narrative_derived,repeating_slot,no_notice,4,20,yellow,,Y,,llm_over_narrative,
no_notice_reason_4,Reason 4 (No Notice),,text,text,narrative_derived,repeating_slot,no_notice,4,20,yellow,,Y,,llm_over_narrative,
affiant_name,Affiant Name,,text,text,party_attr,affiant,,,0,green,Y,,,affiant_record.affiant,
affidavit_day,Day,,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
affidavit_month,Month,,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
affidavit_year,Year,,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
notary_state,State/Commonwealth,,text,text,party_attr,notary,,,0,green,Y,,,notary_record.notary,
notary_county,County,,text,text,party_attr,notary,,,0,green,Y,,,notary_record.notary,
notary_day,Notary Day,,text,text,party_attr,notary,,,0,green,Y,,,notary_record.notary,
notary_appearer_name,Name of Person Appearing Before Notary,,text,text,party_attr,notary,,,0,green,Y,,,notary_record.notary,
