field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
desc_personal_property_2,Description of Pledged Personal Property (2),,text,text,narrative_derived,repeating_slot,desc_personal,2,20,yellow,,Y,,llm_over_narrative,
gross_value_real_property,Gross value of pledged Real Property ($),,text,currency,narrative_derived,free_form_total,,,5,green,,Y,,llm_over_narrative,
real_property_value_detail,Real Property Value Detail,,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
name_surety_1_real,Name of Surety (No.1) - Real Property,,text,text,narrative_derived,repeating_slot,name_surety,1,20,yellow,,Y,,llm_over_narrative,
name_surety_2_real,Name of Surety (No.2) - Real Property,,text,text,narrative_derived,repeating_slot,name_surety,2,20,yellow,,Y,,llm_over_narrative,
desc_real_property_1,Description of Pledged Real Property (1),,text,text,narrative_derived,repeating_slot,desc_real,1,20,yellow,,Y,,llm_over_narrative,
desc_real_property_2,Description of Pledged Real Property (2),,text,text,narrative_derived,repeating_slot,desc_real,2,20,yellow,,Y,,llm_over_narrative,
county_registry_deeds_1,County Registry of Deeds (1),,text,text,narrative_derived,repeating_slot,county_registry,1,20,yellow,,Y,,llm_over_narrative,
county_registry_deeds_2,County Registry of Deeds (2),,text,text,narrative_derived,repeating_slot,county_registry,2,20,yellow,,Y,,llm_over_narrative,
book_page_1_book,Book (1),,text,text,narrative_derived,repeating_slot,book_page,1,20,yellow,,Y,,llm_over_narrative,
book_page_1_page,Page (1),,text,text,narrative_derived,repeating_slot,book_page,1,20,yellow,,Y,,llm_over_narrative,
book_page_2_book,Book (2),,text,text,narrative_derived,repeating_slot,book_page,2,20,yellow,,Y,,llm_over_narrative,
book_page_2_page,Page (2),,text,text,narrative_derived,repeating_slot,book_page,2,40,orange,,Y,,llm_over_narrative,
physical_address_real_1,Physical Address of Real Property (1),,text,text,narrative_derived,repeating_slot,physical_address,1,40,orange,,Y,,llm_over_narrative,
physical_address_real_2,Physical Address of Real Property (2),,text,text,narrative_derived,repeating_slot,physical_address,2,40,orange,,Y,,llm_over_narrative,
desc_real_property_3,Description of Pledged Real Property (3),,text,text,narrative_derived,repeating_slot,desc_real,3,20,yellow,,Y,,llm_over_narrative,
desc_real_property_4,Description of Pledged Real Property (4),,text,text,narrative_derived,repeating_slot,desc_real,4,20,yellow,,Y,,llm_over_narrative,
county_registry_deeds_3,County Registry of Deeds (3),,text,text,narrative_derived,repeating_slot,county_registry,3,20,yellow,,Y,,llm_over_narrative,
county_registry_deeds_4,County Registry of Deeds (4),,text,text,narrative_derived,repeating_slot,county_registry,4,20,yellow,,Y,,llm_over_narrative,
book_page_3_book,Book (3),,text,text,narrative_derived,repeating_slot,book_page,3,20,yellow,,Y,,llm_over_narrative,
book_page_3_page,Page (3),,text,text,narrative_derived,repeating_slot,book_page,3,20,yellow,,Y,,llm_over_narrative,
book_page_4_book,Book (4),,text,text,narrative_derived,repeating_slot,book_page,4,20,yellow,,Y,,llm_over_narrative,
book_page_4_page,Page (4),,text,text,narrative_derived,repeating_slot,book_page,4,20,yellow,,Y,,llm_over_narrative,
physical_address_real_3,Physical Address of Real Property (3),,text,text,narrative_derived,repeating_slot,physical_address,3,20,yellow,,Y,,llm_over_narrative,
surety_1_affidavit_name,Surety (No.1) Name in Affidavit,,text,text,narrative_derived,repeating_slot,surety,1,20,yellow,,Y,,llm_over_narrative,
surety_1_affidavit_signature,Surety (No.1) Signature,,text,signature,signature,surety_1_affidavit_signature,,,5,green,,,Y,wet_ink,
surety_1_affidavit_county,County (Surety 1 Affidavit),,text,text,narrative_derived,repeating_slot,surety,1,20,yellow,,Y,,llm_over_narrative,
surety_1_affidavit_dated,Dated (Surety 1 Affidavit),,text,date,signature,surety_1_affidavit_dated,,,5,green,,,Y,wet_ink,
surety_1_affidavit_appearance_name,Personally appeared name (Surety 1),,text,text,narrative_derived,repeating_slot,surety,1,20,yellow,,Y,,llm_over_narrative,
surety_1_notary_signature,Notary Public Signature (Surety 1),,text,signature,signature,surety_1_notary_signature,,,5,green,,,Y,wet_ink,
surety_1_notary_name,Typed or printed name of officer (Surety 1),,text,text,narrative_derived,repeating_slot,surety,1,20,yellow,,Y,,llm_over_narrative,
surety_2_affidavit_name,Surety (No.2) Name in Affidavit,,text,text,narrative_derived,repeating_slot,surety,2,20,yellow,,Y,,llm_over_narrative,
surety_2_affidavit_signature,Surety (No.2) Signature,,text,signature,signature,surety_2_affidavit_signature,,,5,green,,,Y,wet_ink,
surety_2_affidavit_county,County (Surety 2 Affidavit),,text,text,narrative_derived,repeating_slot,surety,2,20,yellow,,Y,,llm_over_narrative,
surety_2_affidavit_dated,Dated (Surety 2 Affidavit),,text,date,signature,surety_2_affidavit_dated,,,5,green,,,Y,wet_ink,
surety_2_affidavit_appearance_name,Personally appeared name (Surety 2),,text,text,narrative_derived,repeating_slot,surety,2,28,yellow,,Y,,llm_over_narrative,
surety_2_notary_signature,Notary Public Signature (Surety 2),,text,signature,signature,surety_2_notary_signature,,,5,green,,,Y,wet_ink,
surety_2_notary_name,Typed or printed name of officer (Surety 2),,text,text,narrative_derived,repeating_slot,surety,2,20,yellow,,Y,,llm_over_narrative,
corporate_surety_name,Name of Corporate Surety,,text,entity_name,party_attr,corporate_surety,,,0,green,Y,,,corporate_surety_record.corporate_surety,
corporate_surety_address,Address and Phone Number for Corporate Surety,,text,address,party_attr,corporate_surety,,,0,green,Y,,,corporate_surety_record.corporate_surety,
corporate_surety_officer,Name and Authority of Officer Executing Bond,,text,person_name,party_attr,corporate_surety_officer,,,0,green,Y,,,corporate_surety_record.corporate_surety_officer,
bond_approval_dated,Dated (Bond Approval),,text,date,signature,bond_approval_dated,,,25,yellow,,,Y,wet_ink,
register_of_probate,Register of Probate,,text,person_name,external,court_official,,,5,green,,,,left_blank,
