field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
demand_for_notice_1_name,Demand For Notice 1 Name,,text,checkbox,legal_choice,demand_for_notice_1_name,,,20,yellow,,,Y,human_decision,
demand_for_notice_1_address,Demand For Notice 1 Address,,text,address,legal_choice,demand_for_notice_1_address,,,20,yellow,,,Y,human_decision,
demand_for_notice_2_name,Demand For Notice 2 Name,,text,checkbox,legal_choice,demand_for_notice_2_name,,,20,yellow,,,Y,human_decision,
demand_for_notice_2_address,Demand For Notice 2 Address,,text,address,legal_choice,demand_for_notice_2_address,,,20,yellow,,,Y,human_decision,
demand_for_notice_3_name,Demand For Notice 3 Name,,text,checkbox,legal_choice,demand_for_notice_3_name,,,20,yellow,,,Y,human_decision,
demand_for_notice_3_address,Demand For Notice 3 Address,,text,address,legal_choice,demand_for_notice_3_address,,,20,yellow,,,Y,human_decision,
demand_for_notice_4_name,Demand For Notice 4 Name,,text,checkbox,legal_choice,demand_for_notice_4_name,,,20,yellow,,,Y,human_decision,
demand_for_notice_4_address,Demand For Notice 4 Address,,text,address,legal_choice,demand_for_notice_4_address,,,20,yellow,,,Y,human_decision,
request_register_service_notices,Request that the Register serve notices on Applicant's behalf,,enabler,checkbox,legal_choice,request_register_service_notices,,,20,yellow,,,Y,human_decision,
request_publish_notice_creditors,Request the Register to publish notice to creditors,,enabler,checkbox,legal_choice,request_publish_notice_creditors,,,20,yellow,,,Y,human_decision,
bond_requirement,Bond Requirement,,select_one,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
testamentary_instrument,Testamentary Instrument,,select_one,text,external,not_applicable_intestate,,,17,yellow,,,,left_blank,
applicant_date,Applicant Date,W092,date,signature,signature,applicant_date,,,5,green,,,Y,wet_ink,
applicant_signature,Applicant Signature,W093,text,signature,signature,applicant_signature,,,5,green,,,Y,wet_ink,
attorney_name,Attorney Name,W094,text,person_name,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_address,Attorney Address,W095,text,address,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_phone,Attorney Phone,W097,text,phone,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_bar_number,Attorney Bar Number,W098,text,bar_number,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_email,Attorney Email,W099,text,email,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
filing_fee,Filing Fee,W102,currency,currency,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
mailing_notices_fee,Mailing Notices Fee,W100,currency,currency,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
publication_fee,Publication Fee,W101,currency,currency,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
